From,CO (mg/m3)
,1.244495413
,1.245045872
,1.24559633
,1.246146789
,1.246697248
,1.247247706
,1.247798165
,1.248348624
,1.248899083
,1.249449541
,1.25
,1.17
,1.21
,1.29
,1.37
,1.47
,1.56
,1.61
,1.65
,1.63
,1.87
,2.05
,2.55
,2.16
,1.6
,1.71
,1.57
,1.63
,1.57
,1.51
,1.44
,1.16
,1.09
,1.1
,1.09
,1.343333333
,1.596666666
,1.85
,1.08
,1.03
,1.03
,1.03
,0.93
,0.86
,0.85
,0.86
,0.82
,0.82
,0.84
,0.85
,0.84
,0.86
,0.84
,0.85
,0.87
,0.73
,0.79
,0.81
,0.81
,0.82
,0.8
,0.77
,0.79
,0.88
,0.96
,1
,1.02
,1.05
,1.05
,1.09
,1.18
,1.17
,1.25
,1.26
,1.32
,1.34
,1.28
,1.29
,1.36
,1.27
,1.15
,1.09
,1.15
,1.35
,1.44
,1.49
,1.45
,1.4
,1.41
,1.37
,1.35
,1.51
,1.67
,1.69
,1.67
,1.68
,1.74
,1.81
,1.9
,2.1
,2.1
,2.04
,1.95
,1.9
,1.85
,1.82
,1.76
,1.82
,1.83
,1.98
,1.89
,1.73
,1.71
,1.71
,1.75
,1.84
,1.88
,1.98
,1.91
,2.04
,2.02
,2
,2.07
,1.92
,1.64
,1.57
,1.65
,1.76
,1.88
,1.89
,1.8
,1.94
,2.08
,2.22
,1.48
,1.43
,1.39
,1.35
,1.34
,1.35
,1.39
,1.41
,1.39
,1.31
,1.4
,1.45
,1.33
,1.34
,1.33
,1.34
,1.31
,1.28
,1.27
,1.27
,1.29
,1.29
,1.28
,1.32
,1.34
,1.34
,1.34
,1.39
,1.45
,1.47
,1.66
,1.73
,1.76
,1.73
,1.71
,1.76
,1.98
,1.76
,1.77
,1.84
,1.83
,1.81
,1.84
,1.91
,1.97
,2
,2.03
,2.1
,2.13
,2.13
,2.14
,2.2
,2.22
,1.855
,1.49
,1.43
,1.43
,1.41
,1.4
,1.49
,1.53
,1.6
,1.4
,1.27
,1.2
,1.29
,1.24
,1.19
,1.1
,1.05
,1.04
,1.15
,1.11
,1.16
,1.15
,1.15
,1.15
,1.11
,1.12
,1.19
,1.39
,1.34
,1.32
,1.47
,1.56
,1.75
,1.73
,1.35
,1.1
,0.95
,0.87
,0.84
,0.81
,1.093333333
,1.376666667
,1.66
,0.88
,0.87
,0.87
,0.88
,0.88
,0.88
,0.88
,1.05
,1.03
,0.97
,0.98
,0.97
,0.98
,1
,0.98
,1
,1.05
,1.08
,1.08
,1.1
,1.11
,1.18
,1.21
,1.24
,1.25
,1.24
,1.21
,1.23
,1.24
,1.26
,1.34
,1.29
,1.31
,1.41
,1.57
,1.9
,2.13
,2.31
,2.6
,2.39
,2.42
,2.32
,1.64
,1.52
,1.43
,1.35
,1.34
,1.43
,1.5
,1.51
,1.57
,1.84
,1.89
,1.685
,1.48
,1.51
,1.61
,1.53
,1.33
,1.26
,1.23
,1.36
,1.47
,1.48
,1.42
,1.35
,1.77
,1.99
,1.98
,1.97
,1.97
,2.05
,2
,1.92
,1.75
,1.68
,1.63
,1.58
,1.52
,1.34
,1.2
,1.17
,1.25
,1.28
,1.35
,1.4
,1.34
,1.28
,1.11
,1.12
,1.19
,1.19
,1.19
,1.433333333
,1.676666667
,1.92
,1.1
,1.06
,1.08
,1.1
,1.11
,1.11
,1.11
,1.09
,1.05
,1.04
,1.01
,1
,0.97
,1.08
,1.09
,1.08
,1.08
,1.06
,1.02
,1.03
,1.03
,1.02
,1.02
,1.01
,1.02
,0.97
,1.01
,1.09
,1.09
,1.1
,1.09
,1.15
,1.15
,0.9
,0.95
,0.93
,1.04
,1.09
,1.17
,1.2
,1.25
,1.31
,1.4
,1.42
,1.47
,1.47
,1.45
,1.51
,1.51
,1.5
,1.5
,1.45
,1.45
,1.36
,1.27
,1.27
,1.27
,1.29
,1.31
,1.32
,1.28
,1.35
,1.39
,1.44
,1.44
,1.49
,1.45
,1.44
,1.47
,1.45
,1.43
,1.43
,1.43
,1.44
,1.42
,1.48
,1.51
,1.52
,1.51
,1.49
,1.57
,1.87
,1.84
,1.81
,1.82
,2.12
,2.03
,2.12
,2.42
,2.92
,2.12
,1.66
,1.43
,1.646666667
,1.863333333
,2.08
,1.29
,1.29
,1.25
,1.25
,1.23
,1.21
,1.2
,1.18
,1.19
,1.16
,1.16
,1.12
,1.09
,1.06
,1.06
,1.08
,1.06
,1.05
,1.03
,1.05
,1.06
,1.05
,1.03
,1.05
,1.1
,1.13
,1.17
,1.24
,1.31
,1.35
,1.52
,1.73
,1.85
,2.53
,2.36
,1.8
,1.8
,1.87
,2.04
,1.76
,1.89
,1.94
,1.51
,1.42
,1.47
,1.43
,1.4
,1.39
,1.4
,1.4
,1.43
,1.51
,1.61
,1.58
,1.55
,1.53
,1.85
,1.89
,1.88
,1.87
,1.85
,1.92
,1.94
,1.92
,1.91
,1.91
,1.91
,2.05
,2.14
,2.04
,1.96
,1.91
,1.87
,1.77
,1.6
,1.55
,1.52
,1.47
,1.55
,1.48
,1.55
,1.63
,1.82
,1.6
,1.53
,1.58
,1.76
,1.84
,1.77
,1.72
,1.57
,1.51
,1.5
,1.786666667
,2.073333333
,2.36
,1.57
,1.53
,1.51
,1.5
,1.42
,1.35
,1.36
,1.39
,1.41
,1.41
,1.41
,1.42
,1.42
,1.39
,1.36
,1.35
,1.35
,1.28
,1.24
,1.19
,1.23
,1.2
,1.21
,1.23
,1.19
,1.13
,1.09
,1.1
,1.13
,1.16
,1.16
,1.15
,1.16
,1.23
,1.1
,1.16
,1.19
,1.1
,1.03
,1.27
,1.27
,1.18
,1.2
,1.23
,1.24
,1.24
,1.09
,1.15
,1.23
,1.25
,1.31
,1.33
,1.37
,1.57
,1.77
,1.73
,1.61
,1.6
,1.6
,1.52
,1.51
,1.51
,1.56
,1.6
,1.56
,1.61
,1.59
,1.72
,1.73
,1.75
,1.74
,1.73
,1.67
,1.64
,1.73
,1.74
,1.73
,1.77
,1.82
,1.87
,1.79
,1.79
,1.81
,1.74
,1.72
,1.6
,1.57
,1.55
,1.49
,1.44
,1.4
,1.37
,1.32
,1.533333333
,1.746666667
,1.96
,0.97
,0.64
,0.61
,0.61
,0.6
,0.57
,0.56
,0.54
,0.54
,0.55
,0.55
,0.53
,0.56
,0.66
,0.66
,0.7
,0.7
,0.72
,0.73
,0.7
,0.72
,0.74
,0.71
,0.71
,0.78
,0.63
,0.65
,0.73
,0.81
,0.97
,1.41
,1.53
,1.81
,1.47
,1.26
,1.24
,1.2
,1.02
,1.35
,1.59
,1.19
,1.12
,1.17
,1.28
,1.29
,1.34
,1.33
,1.23
,1.18
,1.2
,1.27
,1.5
,1.45
,1.55
,1.65
,1.57
,1.55
,1.47
,1.48
,1.53
,1.58
,1.63
,1.73
,1.76
,1.76
,1.77
,1.79
,1.87
,2.04
,1.94
,1.91
,1.92
,1.96
,1.89
,1.84
,2.02
,1.96
,1.85
,1.88
,2
,1.83
,1.75
,1.73
,1.74
,1.51
,1.57
,1.53
,1.36
,1.06
,1.09
,1.05
,1.01
,0.88
,1.12
,1.36
,1.6
,0.82
,0.81
,0.81
,0.8
,0.79
,0.74
,0.73
,0.74
,0.77
,0.77
,0.78
,0.77
,0.78
,0.78
,0.72
,0.73
,0.77
,0.8
,0.79
,0.73
,0.73
,0.77
,0.79
,0.74
,0.73
,0.77
,0.74
,0.77
,0.78
,0.77
,0.82
,0.82
,0.92
,0.94
,0.95
,1
,1.23
,1.18
,1.15
,1.1
,0.96
,0.94
,0.92
,1.1
,1.16
,1.16
,1.1
,1.06
,1.05
,1.06
,1.04
,1.06
,1.05
,1.3
,1.55
,1.63
,1.74
,1.87
,1.76
,1.75
,1.81
,1.84
,1.88
,2.05
,2.08
,1.98
,1.9
,1.92
,1.97
,1.91
,1.88
,1.9
,1.89
,1.89
,1.92
,1.96
,2.26
,2.04
,1.98
,2.18
,1.92
,1.92
,1.9
,1.81
,2.07
,1.58
,1.41
,1.37
,1.37
,1.35
,1.26
,1.2
,1.2
,1.44
,1.68
,1.92
,1.17
,1.16
,1.13
,1.11
,1.1
,1.08
,1.05
,1.03
,1.02
,0.95
,0.95
,0.95
,0.93
,0.93
,0.92
,0.88
,0.92
,1.015
,1.11
,1.09
,0.88
,0.6
,0.7
,0.87
,0.87
,0.86
,1.0775
,1.295
,1.5125
,1.73
,1.76
,2.08
,1.97
,1.91
,1.94
,1.97
,1.97
,1.67
,1.36
,1.59
,1.65
,1.44
,1.37
,1.32
,1.4
,1.59
,1.53
,1.74
,2.19
,1.79
,1.6
,1.48
,1.4
,1.375
,1.35
,1.39
,1.45
,1.56
,1.55
,1.53
,1.51
,1.6
,1.58
,1.79
,1.16
,0.93
,0.97
,1.01
,0.97
,1.12
,1.23
,1.28
,1.36
,1.2
,0.97
,0.77
,0.87
,0.95
,1.15
,1.53
,1.94
,1.64
,1.44
,1.43
,1.23
,1.32
,1.05
,1.05
,1.1
,1.05
,0.89
,0.89
,0.89
,1.143333333
,1.396666666
,1.65
,0.79
,0.79
,0.8
,0.81
,0.7
,0.57
,0.84
,0.82
,0.81
,0.76
,0.61
,0.61
,0.6
,0.74
,0.9
,0.93
,0.93
,0.9
,0.93
,0.93
,0.92
,0.9
,0.94
,0.9
,0.88
,0.86
,0.86
,0.88
,0.95
,0.96
,1.03
,0.98
,1
,1.01
,1.26
,1.56
,1.75
,1.61
,1.4
,1.41
,1.36
,1.44
,1.34
,1.36
,1.44
,1.52
,2.11
,2.13
,2.43
,2.38
,2.22
,2.07
,1.96
,2.085
,2.21
,2.27
,2.13
,2.08
,1.96
,1.89
,1.82
,1.81
,1.79
,1.85
,1.89
,1.85
,1.81
,1.82
,1.84
,1.77
,1.82
,1.89
,1.92
,1.87
,1.88
,1.88
,1.92
,1.74
,1.67
,1.74
,1.95
,1.94
,1.83
,1.8
,1.52
,1.6
,1.76
,1.71
,1.51
,1.23
,1.17
,1.13
,1.21
,1.366666667
,1.523333333
,1.68
,0.93
,0.95
,0.96
,0.96
,0.95
,0.95
,0.97
,1
,1.01
,1.02
,1.03
,1.04
,1.03
,1.03
,1.04
,1.04
,1.03
,1.05
,1.1
,1.08
,1.05
,1.08
,1.13
,1.15
,1.11
,1.12
,1.13
,1.08
,1.11
,1.53
,1.65
,1.59
,1.56
,1.56
,2.07
,2.29
,2.42
,2.71
,1.53
,1.37
,1.18
,1.17
,1.5
,1.34
,1.16
,1.15
,1.09
,1.03
,1.1
,1.1
,0.94
,0.95
,1.2
,1.61
,2.02
,1.9
,1.81
,1.81
,1.57
,1.5
,1.53
,1.45
,1.36
,1.37
,1.33
,1.25
,1.28
,1.32
,1.32
,1.34
,1.31
,1.33
,1.34
,1.35
,1.42
,1.43
,1.6
,1.73
,1.76
,1.95
,1.98
,2.24
,2.94
,2.97
,2.28
,2.34
,2.6
,3.5
,2.74
,2.04
,1.74
,1.65
,1.63
,1.926666667
,2.223333333
,2.52
,1.68
,1.65
,1.64
,1.65
,1.64
,1.6
,1.6
,1.65
,1.84
,1.83
,1.79
,1.72
,1.66
,1.75
,1.76
,1.81
,1.81
,1.83
,1.76
,1.76
,1.75
,1.75
,1.68
,1.69
,1.66
,1.66
,1.64
,1.68
,1.69
,1.61
,1.6
,1.56
,1.57
,1.64
,1.9
,1.98
,1.87
,1.87
,1.79
,1.82
,1.82
,1.8
,1.75
,1.66
,1.58
,1.53
,1.51
,1.55
,1.51
,1.57
,1.59
,1.49
,1.44
,1.51
,1.58
,1.61
,1.64
,1.64
,1.64
,1.61
,1.58
,1.57
,1.88
,2.08
,2.12
,2.11
,2.08
,2.12
,2.13
,2.11
,2.08
,2.11
,2.08
,2.1
,2.16
,2.2
,2.39
,2.45
,2.43
,2.84
,2.77
,2.84
,2.71
,2.39
,2.4
,2.69
,2.5
,2.53
,2.56
,2.56
,2.63
,2.5
,2.35
,2.563333333
,2.776666667
,2.99
,2.18
,2.18
,2.19
,2.2
,2.19
,2.16
,2.19
,2.24
,2.27
,2.35
,2.35
,2.34
,2.32
,2.32
,2.35
,2.34
,2.35
,2.37
,2.24
,1.97
,1.92
,1.91
,1.91
,1.91
,1.9
,1.87
,1.85
,1.87
,1.91
,1.91
,1.88
,1.9
,1.9
,1.9
,1.96
,1.97
,2.07
,2.18
,2.16
,2.15
,2.16
,2.3
,2.4
,2.52
,2.32
,2.3
,2.39
,2.42
,2.42
,2.47
,2.46
,2.42
,2.43
,1.99
,1.55
,1.49
,1.49
,1.51
,1.59
,1.5
,1.34
,1.35
,1.57
,1.53
,1.55
,1.56
,1.55
,1.52
,1.51
,1.49
,1.5
,1.6
,1.59
,1.53
,1.57
,1.72
,1.71
,1.68
,1.67
,1.77
,2.26
,2.39
,2.54
,2.53
,2.5
,2.31
,2.29
,1.82
,1.59
,1.55
,1.5
,1.52
,1.5
,1.796666667
,2.093333333
,2.39
,1.58
,1.57
,1.59
,1.72
,1.79
,1.76
,1.72
,1.69
,1.64
,1.68
,1.68
,1.67
,1.66
,1.65
,1.61
,1.63
,1.61
,1.58
,1.65
,1.71
,1.63
,1.56
,1.56
,1.56
,1.52
,1.52
,1.52
,1.55
,1.53
,1.51
,1.5
,1.48
,1.48
,1.5
,1.49
,1.48
,1.45
,1.4
,1.41
,1.45
,1.43
,1.43
,1.42
,1.33
,1.24
,1.25
,1.23
,1.06
,0.7
,0.74
,0.73
,0.73
,0.79
,0.955
,1.12
,1.04
,0.98
,1
,0.98
,1
,1.04
,1.12
,1.33
,1.48
,1.53
,1.49
,1.43
,1.32
,1.31
,1.28
,1.32
,1.19
,1.05
,1.03
,1.04
,1.08
,1.04
,0.96
,0.5
,0.5
,0.55
,0.54
,0.8
,0.58
,0.5
,0.45
,0.54
,0.64
,0.61
,0.33
,0.26
,0.27
,0.24
,0.496666667
,0.753333333
,1.01
,0.4
,0.87
,0.9
,0.89
,0.9
,0.9
,1
,1.03
,0.96
,0.9
,0.8
,0.79
,0.78
,0.77
,0.77
,0.81
,0.95
,0.93
,0.89
,1
,1.1
,1.11
,1.04
,1.03
,1.03
,1
,1.03
,1.06
,1.04
,1.06
,1.06
,1.15
,1.23
,1.72
,1.68
,1.58
,1.75
,1.53
,1.64
,1.59
,1.55
,1.63
,1.04
,0.69
,0.79
,1.19
,1.59
,1.55
,1.49
,1.42
,1.34
,1.48
,1.35
,1.705
,2.06
,1.98
,1.87
,1.92
,1.95
,1.98
,2.04
,1.98
,1.95
,1.92
,1.98
,2
,2.05
,2.08
,2.04
,1.97
,1.92
,2
,2.05
,2.05
,1.99
,1.97
,2.05
,2.23
,2.46
,2.45
,2.43
,2.27
,2.11
,2.05
,2.04
,2.06
,2.03
,1.96
,1.91
,1.95
,1.92
,1.92
,1.91
,2.17
,2.43
,2.69
,1.88
,1.88
,1.88
,1.89
,1.88
,1.88
,1.89
,2
,2
,2.02
,2
,2
,2
,2
,1.99
,1.98
,2
,2
,1.98
,2.02
,2.05
,2.06
,2.05
,2.05
,2.06
,2.06
,2.08
,2.07
,2.06
,2.03
,2.05
,2.02
,2.04
,2.13
,2.1
,2.2
,2.29
,2.2
,2.07
,2.14
,2.13
,2.08
,2.12
,2.63
,2.43
,2.36
,2.34
,2.4
,2.63
,2.92
,2.79
,2.52
,2.37
,2.165
,1.96
,2.08
,2.22
,2.24
,2.06
,2.1
,2.26
,2.53
,2.63
,2.59
,2.58
,2.46
,2.54
,2.58
,2.58
,2.54
,2.42
,2.37
,2.3
,2.14
,2.04
,1.98
,2.04
,2.11
,2.14
,2.13
,2.36
,2.36
,2.26
,2.11
,2.22
,2.47
,2.06
,1.96
,1.95
,1.89
,1.83
,1.88
,1.84
,2.073333333
,2.306666667
,2.54
,1.71
,1.64
,1.61
,1.58
,1.47
,1.42
,1.44
,1.45
,1.47
,1.43
,1.42
,1.41
,1.37
,1.41
,1.4
,1.39
,1.37
,1.34
,1.35
,1.37
,1.37
,1.4
,1.37
,1.39
,1.37
,1.39
,1.37
,1.37
,1.39
,1.41
,1.37
,1.4
,1.44
,1.5
,1.42
,1.41
,1.41
,1.4
,1.4
,1.4
,1.41
,1.42
,1.53
,1.53
,1.49
,1.55
,1.55
,1.53
,1.57
,1.66
,1.73
,1.73
,1.77
,1.975
,2.18
,2.12
,2.1
,2.14
,2.15
,2.14
,2.19
,2.27
,2.22
,2.2
,2.28
,2.23
,2.16
,2.16
,2.2
,2.18
,2.19
,2.19
,2.2
,2.3
,2.42
,2.56
,2.63
,2.74
,2.71
,2.68
,2.5
,2.34
,2.2
,2.12
,2
,2
,2.14
,2.14
,2.12
,2.05
,1.99
,1.95
,1.96
,2.223333333
,2.486666667
,2.75
,1.94
,1.92
,1.91
,1.91
,1.89
,1.83
,1.81
,1.75
,1.73
,1.71
,1.68
,1.65
,1.65
,1.66
,1.66
,1.67
,1.64
,1.64
,1.65
,1.65
,1.66
,1.66
,1.69
,1.69
,1.68
,1.69
,1.69
,1.71
,2.13
,2.13
,2.08
,2.12
,2.14
,2.15
,2.18
,2.27
,2.45
,2.59
,2.64
,2.95
,2.71
,2.63
,2.7
,2.69
,2.77
,2.59
,2.6
,2.67
,2.87
,2.78
,2.77
,2.79
,2.78
,2.5
,2.22
,2.26
,2.29
,2.26
,2.22
,2.23
,2.22
,2.26
,2.29
,2.31
,2.35
,2.29
,2.23
,2.26
,2.31
,2.29
,2.19
,2.06
,2
,2
,1.99
,2.08
,2.23
,2.23
,2.18
,2.43
,2.59
,3.13
,3.11
,3
,2.82
,2.71
,2.32
,2.31
,2.18
,2.18
,2.18
,2.07
,1.99
,2.23
,2.47
,2.71
,1.9
,1.91
,1.94
,1.94
,1.9
,1.91
,1.88
,1.88
,1.85
,1.83
,1.82
,1.81
,1.84
,1.82
,1.82
,1.82
,1.84
,1.85
,1.84
,1.83
,1.84
,1.85
,1.85
,1.91
,1.91
,1.92
,2
,1.99
,2.05
,2.08
,2.22
,2.38
,2.73
,3.37
,3.71
,3.1
,2.61
,2.44
,3.54
,2.35
,2.42
,3.15
,2.77
,2.97
,3.63
,3.69
,3.34
,3.42
,3.46
,3.37
,3.24
,3.14
,3.24
,3.07
,2.9
,2.71
,2.62
,2.16
,1.99
,2
,2
,1.82
,1.77
,1.61
,1.49
,1.61
,1.53
,1.47
,1.43
,1.43
,1.55
,1.59
,1.56
,1.51
,1.51
,1.63
,1.57
,1.65
,1.83
,1.69
,1.66
,1.68
,1.58
,1.44
,1.5
,1.51
,1.41
,1.44
,1.47
,1.41
,1.4
,1.4
,1.4
,1.67
,1.94
,2.21
,1.35
,1.37
,1.37
,1.36
,1.33
,1.26
,1.25
,1.24
,1.24
,1.27
,1.28
,1.28
,1.29
,1.31
,1.29
,1.28
,1.28
,1.28
,1.26
,1.26
,1.28
,1.31
,1.26
,1.27
,1.26
,1.27
,1.29
,1.29
,1.33
,1.36
,1.4
,1.47
,1.49
,1.55
,1.69
,1.74
,1.65
,1.65
,1.66
,1.63
,1.59
,1.61
,1.65
,1.67
,1.97
,2.1
,2.07
,1.97
,2.06
,2.06
,1.94
,1.76
,1.82
,2.325000001
,2.83
,2.86
,2.31
,2.15
,1.99
,1.87
,1.98
,2.14
,2.13
,2.15
,2.15
,2.14
,2.22
,2.36
,2.45
,2.11
,1.9
,1.77
,1.75
,1.82
,1.81
,1.8
,1.81
,1.69
,1.71
,1.68
,1.71
,1.75
,1.75
,1.87
,1.8
,1.74
,1.76
,1.8
,1.82
,1.76
,1.74
,1.74
,1.71
,2.04
,2.37
,2.7
,1.84
,1.79
,1.73
,1.68
,1.65
,1.68
,1.71
,1.67
,1.71
,1.68
,1.72
,1.68
,1.66
,1.66
,1.65
,1.65
,1.65
,1.67
,1.65
,1.65
,1.67
,1.71
,1.73
,1.76
,1.8
,1.83
,1.8
,1.81
,1.85
,1.83
,1.82
,1.8
,1.82
,1.91
,2
,1.94
,1.96
,1.99
,1.98
,1.99
,2.04
,2.04
,2.15
,2.23
,2.19
,2.19
,2.29
,2.31
,2.26
,2.28
,2.43
,2.26
,2.21
,2.08
,1.95
,1.98
,1.99
,2.06
,2.07
,2.04
,2.14
,2.18
,2.18
,2.07
,1.97
,2
,2.05
,2.08
,2.08
,2.11
,2.08
,1.89
,1.89
,1.94
,1.99
,2.04
,2.16
,2.15
,2.12
,2.12
,2.6
,3.07
,3.06
,2.98
,2.92
,2.6
,2.68
,2.615
,2.55
,2.485
,2.42
,2.355
,2.29
,2.225
,2.16
,2.095
,2.03
,1.96
,1.96
,1.92
,1.91
,1.9
,1.83
,1.85
,1.85
,1.82
,1.79
,1.75
,1.8
,1.81
,1.73
,1.74
,1.75
,1.77
,1.75
,1.75
,1.79
,1.73
,1.73
,1.73
,1.73
,1.73
,1.74
,1.75
,1.74
,1.74
,1.77
,1.82
,1.87
,1.85
,1.84
,1.77
,1.95
,1.96
,2.03
,2.04
,2.11
,2.58
,2.51
,2.39
,2.71
,2.58
,2.5
,2.52
,2.44
,2.35
,2.18
,2.22
,2.18
,2.22
,2.26
,2.21
,2.23
,2.32
,2.38
,2.42
,2.54
,2.55
,2.75
,2.82
,2.91
,2.92
,2.85
,2.87
,2.97
,2.86
,2.76
,2.63
,2.45
,2.38
,2.4
,2.4
,2.61
,2.61
,2.76
,2.99
,3.07
,3.53
,3.77
,3.72
,3.35
,2.9
,2.66
,2.42
,2.34
,2.28
,2.22
,2.2
,2.08
,2.31
,2.54
,2.77
,1.97
,1.97
,1.98
,1.97
,1.97
,1.96
,1.97
,1.97
,1.95
,1.97
,1.95
,1.94
,1.95
,1.98
,1.97
,1.98
,1.98
,1.99
,1.96
,1.95
,1.95
,1.98
,2.03
,2.04
,2.06
,1.77
,1.73
,1.79
,1.79
,1.74
,1.73
,1.77
,1.81
,1.94
,1.94
,1.87
,1.82
,1.74
,1.89
,1.85
,1.81
,1.84
,1.96
,1.99
,1.92
,1.92
,1.85
,1.85
,1.84
,1.9
,1.96
,2.05
,2.11
,1.91
,1.71
,1.71
,1.71
,1.83
,1.82
,1.83
,1.84
,1.84
,1.85
,1.85
,1.88
,1.88
,1.9
,1.87
,1.82
,1.77
,1.79
,1.96
,2.08
,2.07
,2.04
,1.98
,1.94
,1.94
,2.03
,1.97
,1.95
,2
,2.07
,2.02
,1.96
,1.88
,1.67
,1.66
,1.6
,1.57
,1.77
,1.74
,1.71
,1.946666667
,2.183333333
,2.42
,1.59
,1.59
,1.6
,1.59
,1.58
,1.53
,1.52
,1.51
,1.48
,1.48
,1.45
,1.47
,1.47
,1.49
,1.49
,1.48
,1.47
,1.47
,1.48
,1.52
,1.55
,1.53
,1.51
,1.49
,1.56
,1.59
,1.61
,1.68
,1.71
,1.77
,1.95
,2.24
,2.28
,2.19
,2.24
,2.48
,2.62
,2.94
,2.31
,2.14
,2.07
,2.1
,2.2
,2.22
,2.28
,2.32
,2.39
,2.42
,2.4
,2.47
,2.47
,2.5
,2.45
,2.055
,1.66
,1.65
,1.63
,1.64
,1.66
,1.66
,1.74
,1.69
,1.69
,1.74
,1.81
,1.97
,1.92
,1.96
,1.98
,2
,2.08
,2.04
,1.98
,2.1
,2.69
,2.55
,2.58
,2.59
,2.51
,2.28
,2.13
,1.96
,1.94
,2.87
,2.47
,3.05
,2.51
,1.9
,1.69
,1.63
,1.41
,1.37
,1.41
,1.65
,1.89
,2.13
,1.39
,1.43
,1.44
,1.45
,1.45
,1.45
,1.44
,1.44
,1.45
,1.45
,1.52
,1.48
,1.47
,1.45
,1.44
,1.48
,1.44
,1.48
,1.48
,1.48
,1.49
,1.51
,1.49
,1.52
,1.55
,1.53
,1.6
,1.63
,1.61
,1.75
,1.75
,1.76
,1.76
,1.75
,1.8
,1.8
,1.77
,1.79
,1.79
,1.81
,1.77
,1.71
,1.63
,1.67
,1.66
,1.56
,1.55
,1.59
,1.61
,1.64
,1.66
,1.66
,1.63
,1.56
,1.49
,1.74
,1.98
,1.98
,1.99
,1.97
,1.98
,1.98
,1.98
,1.97
,1.98
,1.98
,1.98
,1.98
,2.06
,2.12
,2.21
,2.29
,2.21
,2.03
,2.02
,2
,2
,2
,1.99
,1.95
,1.97
,2.05
,2.18
,2.14
,2.16
,2.08
,1.99
,1.98
,1.98
,2
,2.02
,1.99
,1.97
,2.24
,2.51
,2.78
,1.94
,1.92
,1.92
,1.91
,1.89
,1.75
,1.74
,1.73
,1.73
,1.17
,1.11
,1.12
,1.13
,1.18
,1.16
,1.16
,1.34
,1.4
,1.42
,1.43
,1.4
,1.41
,1.43
,1.43
,1.48
,1.52
,1.58
,1.55
,1.48
,1.48
,1.47
,1.45
,1.48
,1.61
,1.58
,1.49
,1.51
,1.63
,1.82
,1.91
,1.87
,1.91
,1.98
,1.92
,1.75
,1.59
,1.51
,1.5
,1.52
,1.5
,1.48
,1.49
,1.5
,1.45
,1.4
,1.41
,1.41
,1.4
,1.39
,1.39
,1.4
,1.4
,1.4
,1.39
,1.39
,1.41
,1.43
,1.4
,1.4
,1.42
,1.47
,1.48
,1.44
,1.58
,1.74
,1.72
,1.66
,1.66
,1.61
,1.53
,1.67
,1.89
,1.76
,1.74
,1.68
,1.65
,1.58
,1.58
,1.56
,1.6
,1.61
,1.58
,1.6
,1.863333333
,2.126666666
,2.39
,1.56
,1.51
,1.51
,1.51
,1.51
,1.51
,1.5
,1.47
,1.45
,1.49
,1.6
,1.59
,1.56
,1.53
,1.51
,1.51
,1.53
,1.5
,1.51
,1.49
,1.48
,1.52
,1.51
,1.56
,1.52
,1.52
,1.51
,1.49
,1.51
,1.48
,1.49
,1.5
,1.51
,1.51
,1.52
,1.53
,1.53
,1.51
,1.52
,1.55
,1.59
,1.79
,1.89
,1.95
,2.04
,2.06
,1.96
,2.06
,2.29
,2.21
,1.97
,1.99
,2.04
,1.94
,1.84
,1.97
,1.85
,1.81
,1.87
,1.82
,1.8
,1.79
,1.75
,1.76
,1.75
,1.76
,1.77
,1.77
,1.87
,1.92
,1.88
,1.76
,1.79
,1.84
,1.83
,1.87
,1.92
,1.99
,1.97
,1.75
,1.61
,1.56
,1.58
,1.64
,1.84
,1.92
,2.12
,2.28
,2.12
,1.63
,1.6
,1.57
,1.5
,1.756666667
,2.013333333
,2.27
,1.41
,1.4
,1.41
,1.4
,1.39
,1.4
,1.37
,1.4
,1.4
,1.41
,1.39
,1.39
,1.36
,1.37
,1.36
,1.37
,1.4
,1.43
,1.41
,1.42
,1.41
,1.42
,1.41
,1.42
,1.43
,1.45
,1.45
,1.47
,1.51
,1.47
,1.4
,1.41
,1.42
,1.49
,1.49
,1.48
,1.48
,1.41
,1.39
,1.41
,1.4
,1.43
,1.51
,1.53
,1.63
,1.97
,2.07
,2.03
,1.94
,1.92
,2.24
,2.23
,2.1
,2
,1.9
,1.97
,1.85
,1.85
,1.95
,2.07
,2.19
,2.18
,1.99
,2.05
,2.03
,1.99
,1.97
,1.97
,1.92
,1.82
,1.76
,1.83
,1.83
,1.85
,2.03
,2.2
,2.19
,2.24
,2.45
,2.78
,2.73
,2.27
,2.11
,2.1
,2.13
,2.05
,2
,1.99
,1.76
,1.68
,1.64
,1.5
,1.48
,1.723333333
,1.966666667
,2.21
,1.39
,1.35
,1.34
,1.33
,1.31
,1.29
,1.27
,1.27
,1.27
,1.2
,1.19
,1.28
,1.36
,1.42
,1.355
,1.29
,1.27
,1.27
,1.24
,1.25
,1.26
,1.28
