From,CO (mg/m3)
,1.28
,1.29
,1.28
,1.31
,1.32
,1.33
,1.34
,1.35
,1.34
,1.39
,1.6
,1.87
,2.06
,1.96
,2.23
,2.42
,2.61
,2.66
,2.52
,2.46
,2.42
,2.1
,2.08
,2.74
,2.62
,2.54
,2.98
,2.86
,2.46
,2.42
,2.48
,2.455
,2.43
,2.51
,2.42
,2.15
,1.89
,1.92
,1.79
,1.72
,1.75
,1.95
,1.92
,1.98
,1.96
,1.75
,1.69
,1.68
,1.56
,1.51
,1.52
,1.65
,1.69
,1.59
,1.48
,1.45
,1.69
,1.95
,2.21
,2.3
,1.88
,1.57
,1.56
,1.64
,1.63
,1.53
,1.59
,1.55
,1.35
,1.34
,1.39
,1.663333333
,1.936666667
,2.21
,1.39
,1.39
,1.4
,1.4
,1.37
,1.32
,1.24
,1.21
,1.23
,1.23
,1.23
,1.2
,1.23
,1.24
,1.25
,1.27
,1.26
,1.21
,1.19
,1.19
,1.2
,1.23
,1.23
,1.21
,1.25
,1.25
,1.21
,1.19
,1.21
,1.23
,1.25
,1.28
,1.32
,1.34
,1.32
,1.34
,1.29
,1.31
,1.32
,1.34
,1.31
,1.27
,1.27
,1.23
,1.24
,1.26
,1.26
,1.27
,1.42
,1.55
,1.56
,1.56
,1.57
,1.565
,1.56
,1.55
,1.5
,1.49
,1.49
,1.47
,1.34
,1.27
,1.27
,1.27
,1.31
,1.4
,1.43
,1.42
,1.43
,1.44
,1.45
,1.53
,1.6
,1.59
,1.57
,1.63
,1.66
,1.68
,1.96
,2.11
,2.07
,2.13
,2.39
,1.92
,1.57
,1.56
,1.52
,1.48
,1.49
,1.49
,1.48
,1.5
,1.5
,1.756666667
,2.013333333
,2.27
,1.43
,1.42
,1.42
,1.6
,1.65
,1.64
,1.61
,1.59
,1.59
,1.59
,1.58
,1.56
,1.53
,1.57
,1.57
,1.58
,1.58
,1.63
,1.63
,1.65
,1.64
,1.68
,1.67
,1.63
,1.63
,1.64
,1.71
,1.68
,1.69
,1.74
,1.75
,1.82
,2
,2.1
,1.97
,2.7
,2.74
,2.53
,2.84
,2.18
,1.97
,1.88
,1.81
,1.91
,2.28
,2.39
,2.34
,2.35
,2.46
,2.52
,2.52
,2.47
,2.45
,2.3
,2.15
,2.22
,2.18
,2.18
,2.02
,2
,2.06
,2.1
,2.3
,2.35
,2.32
,2.22
,2.22
,2.16
,2.04
,2
,2.43
,2.43
,2.42
,2.37
,2.43
,2.47
,2.71
,2.68
,2.66
,2.56
,3
,2.74
,2.2
,2.27
,2.47
,2.63
,2.51
,2.08
,2.1
,2.27
,2.67
,2.54
,2.43
,2.603333333
,2.776666666
,2.95
,2.11
,2.1
,2.11
,2.11
,2.1
,2.08
,2.08
,2.08
,2.08
,2.08
,2.08
,2.08
,2.1
,2.13
,2.07
,2.28
,2.28
,2.29
,2.2
,2.05
,2.05
,2.02
,1.97
,1.97
,1.99
,1.99
,1.99
,2
,2.04
,2.05
,2.06
,2.11
,2.12
,2.13
,2.14
,2.18
,2.31
,2.43
,2.47
,2.38
,2.4
,2.46
,2.44
,2.5
,2.89
,3.08
,2.35
,2.14
,2.38
,2.54
,2.39
,2.53
,2.31
,2.145
,1.98
,2.05
,1.98
,1.87
,1.97
,2.16
,2.2
,2.12
,1.96
,1.87
,1.69
,1.6
,1.66
,1.67
,1.66
,1.83
,1.85
,1.84
,1.75
,1.75
,1.81
,2.11
,2.02
,1.9
,1.89
,1.83
,1.83
,1.69
,1.72
,1.79
,1.91
,2.08
,2.22
,2.21
,2.22
,2.06
,1.72
,1.44
,1.36
,1.633333333
,1.906666667
,2.18
,1.42
,1.41
,1.41
,1.4
,1.37
,1.35
,1.35
,1.34
,1.33
,1.31
,1.19
,1.17
,1.13
,1.16
,1.17
,1.18
,1.21
,1.23
,1.1
,1.05
,0.95
,0.93
,0.92
,0.94
,0.96
,0.9
,0.94
,0.98
,0.96
,0.93
,0.94
,0.96
,0.96
,0.95
,1.05
,1.13
,1.21
,1.17
,1.13
,1.04
,0.96
,0.95
,0.92
,0.87
,0.89
,0.88
,0.87
,0.93
,0.96
,0.98
,0.98
,0.98
,1.01
,1.38
,1.75
,1.67
,1.64
,1.63
,1.72
,1.82
,1.8
,1.79
,1.89
,1.99
,1.99
,2.29
,2.03
,2.08
,2.12
,2.1
,2.21
,2.26
,2.18
,2.16
,2.26
,2.24
,2.26
,2.21
,2.22
,2.37
,2.36
,2.3
,2.28
,2.34
,2.47
,2.44
,2.26
,2.18
,2.21
,2.23
,2.26
,2.11
,1.98
,2.146666667
,2.313333333
,2.48
,1.73
,1.72
,1.71
,1.71
,1.67
,1.58
,1.48
,1.45
,1.47
,1.47
,1.49
,1.53
,1.81
,2
,1.99
,1.81
,1.6
,1.57
,1.51
,1.55
,1.52
,1.49
,1.5
,1.48
,1.48
,1.45
,1.41
,1.41
,1.41
,1.44
,1.57
,1.83
,1.99
,1.82
,1.92
,2.13
,2.62
,2.06
,2.84
,3.33
,2.14
,1.71
,2.52
,2.46
,2.05
,2.26
,1.83
,1.72
,1.99
,1.97
,2.03
,2
,2.02
,2.03
,2.04
,1.87
,1.89
,1.83
,1.83
,1.9
,1.89
,1.82
,1.82
,1.76
,1.73
,1.67
,1.59
,1.64
,1.77
,1.77
,1.53
,1.55
,1.45
,1.47
,1.35
,1.35
,1.48
,1.48
,1.49
,1.91
,1.96
,1.67
,1.44
,1.29
,1.25
,1.19
,1.19
,1.16
,1.18
,1.11
,0.98
,1.09
,0.94
,1.223333333
,1.506666667
,1.79
,0.89
,0.84
,0.8
,0.76
,0.7
,0.66
,0.64
,0.52
,0.5
,0.52
,0.49
,0.48
,0.47
,0.48
,0.5
,0.46
,0.47
,0.49
,0.48
,0.49
,0.46
,0.47
,0.48
,0.48
,0.46
,0.46
,0.58
,0.66
,0.71
,0.8
,0.8
,0.82
,0.86
,0.88
,1.04
,0.87
,0.89
,0.93
,1.01
,0.96
,0.87
,1.06
,1.1
,1.19
,1.21
,1.23
,1.21
,1.19
,1.33
,1.31
,1.23
,1.23
,1.27
,1.535
,1.8
,1.73
,1.71
,1.68
,1.76
,1.79
,1.89
,1.95
,1.99
,2.1
,2.06
,1.96
,1.96
,1.98
,2.03
,1.87
,1.67
,1.83
,1.84
,1.89
,1.85
,1.79
,1.76
,1.76
,1.79
,1.77
,1.56
,1.53
,1.57
,1.55
,1.55
,1.44
,1.37
,1.33
,1.26
,1.29
,1.31
,1.29
,1.31
,1.523333333
,1.736666667
,1.95
,1.15
,1.12
,1.11
,1.09
,1.09
,1.08
,1.05
,1.05
,1.04
,1.03
,1.04
,1.04
,1.03
,1.01
,0.84
,0.73
,0.69
,0.68
,0.7
,0.72
,0.68
,0.66
,0.66
,0.69
,0.66
,0.65
,0.64
,0.65
,0.7
,0.7
,0.71
,0.74
,0.76
,0.84
,0.98
,1.2
,1.37
,1.35
,1.33
,1.2
,1.08
,0.84
,0.7
,0.69
,0.69
,0.69
,0.62
,0.58
,0.57
,0.56
,0.7
,0.86
,1.06
,1.45
,1.84
,1.77
,1.75
,1.79
,2.13
,2.15
,2.12
,2.14
,2.03
,1.9
,2.03
,1.96
,1.99
,2.06
,2.26
,2.35
,2.29
,2.12
,2.1
,2.1
,2.18
,2.04
,2.08
,1.99
,1.97
,1.97
,1.97
,2.37
,2.79
,2.73
,2.11
,1.98
,1.95
,1.89
,1.81
,1.79
,1.74
,1.71
,1.69
,1.7
,1.71
,1.72
,0.97
,0.96
,0.95
,0.94
,0.92
,0.87
,0.85
,0.84
,0.84
,0.84
,0.85
,0.85
,0.85
,0.84
,0.85
,0.85
,0.86
,0.84
,0.85
,0.86
,0.85
,0.84
,0.87
,0.86
,0.87
,0.84
,0.85
,0.86
,0.87
,0.87
,0.87
,0.88
,0.96
,1.34
,1.56
,1.59
,1.56
,1.53
,1.58
,1.74
,1.69
,2.03
,2.12
,2.14
,2.16
,2.13
,2.1
,2.27
,1.87
,2.21
,2.29
,2.11
,2.05
,1.85
,1.65
,1.66
,1.77
,1.55
,1.39
,1.47
,1.47
,1.35
,1.64
,1.58
,1.52
,1.59
,1.73
,1.8
,1.56
,1.58
,1.65
,1.6
,1.59
,1.69
,1.87
,1.83
,1.83
,1.83
,1.97
,1.82
,1.63
,1.71
,1.74
,1.76
,1.81
,1.74
,1.64
,1.67
,1.64
,1.57
,1.44
,1.21
,1.11
,1.39
,1.67
,1.95
,1.11
,1.06
,1.03
,0.98
,0.9
,0.85
,0.74
,0.7
,0.66
,0.62
,0.54
,0.54
,0.56
,0.58
,0.57
,0.6
,0.61
,0.6
,0.58
,0.62
,0.61
,0.61
,0.58
,0.58
,0.6
,0.57
,0.58
,0.58
,0.61
,0.62
,0.69
,0.76
,0.81
,0.97
,0.97
,1.02
,1.13
,1.6
,1.36
,1.56
,1.56
,1.53
,1.4
,1.31
,1.45
,1.28
,1.34
,1.75
,1.96
,1.98
,1.68
,1.48
,1.58
,1.655
,1.73
,1.77
,1.45
,1.33
,1.24
,1.16
,1.11
,1.16
,1.2
,1.11
,1.11
,1.12
,1.28
,1.27
,1.27
,1.26
,1.23
,1.24
,1.21
,1.18
,1.19
,1.23
,1.29
,1.37
,1.47
,1.67
,2.06
,2.35
,2.12
,1.36
,0.95
,1.04
,1.35
,1.35
,1.37
,1.29
,1.26
,1.25
,1.23
,1.453333333
,1.676666666
,1.9
,1.03
,0.97
,0.93
,0.88
,0.78
,0.74
,0.71
,0.68
,0.7
,0.74
,0.74
,0.74
,0.68
,0.62
,0.61
,0.77
,0.82
,0.79
,0.79
,0.84
,0.87
,0.88
,0.89
,0.92
,0.95
,0.94
,0.89
,0.94
,0.9
,0.94
,1.02
,0.97
,0.94
,0.97
,1.03
,1.11
,1.44
,1.58
,1.28
,1.2
,1.25
,1.39
,1.42
,1.68
,1.96
,1.98
,2.36
,2.28
,2.62
,2.38
,1.88
,1.91
,1.77
,1.895
,2.02
,1.95
,1.96
,1.88
,2.02
,2.12
,2.15
,2.19
,2.19
,2.22
,2.23
,2.27
,2.24
,2.08
,2.06
,2.04
,2.07
,2.02
,1.85
,1.85
,1.88
,1.99
,2.11
,2.1
,2.24
,2.39
,2.06
,2.04
,1.9
,1.83
,1.96
,1.97
,1.63
,1.64
,1.69
,1.69
,1.77
,1.83
,1.8
,1.94
,2.08
,2.22
,1.33
,1.26
,1.05
,0.993333333
,0.936666667
,0.88
,0.823333333
,0.766666667
,0.71
,0.653333333
,0.596666667
,0.54
,0.483333333
,0.426666667
,0.37
,0.48
,0.61
,0.63
,0.53
,0.5
,0.71
,0.77
,0.78
,0.78
,0.77
,0.76
,0.77
,0.76
,0.8
,0.81
,0.8
,0.81
,0.84
,0.86
,0.81
,0.97
,0.96
,0.86
,0.87
,0.97
,1.04
,1.11
,1.11
,1.12
,1.25
,1.45
,1.53
,1.57
,1.61
,1.63
,1.99
,2.07
,2.2
,2.445
,2.69
,2.64
,2.63
,2.6
,2.51
,2.43
,2.45
,2.39
,2.14
,2.21
,2.48
,2.55
,2.56
,2.58
,2.89
,2.52
,2.55
,2.59
,2.53
,2.53
,2.83
,2.76
,2.74
,2.79
,2.73
,2.73
,2.66
,2.39
,2.39
,2.32
,2.23
,2.18
,2.1
,1.96
,1.82
,1.65
,1.68
,1.76
,1.75
,1.963333333
,2.176666667
,2.39
,1.59
,1.58
,1.57
,1.56
,1.53
,1.52
,1.49
,1.47
,1.56
,1.58
,1.58
,1.59
,1.59
,1.6
,1.6
,1.52
,0.92
,0.92
,0.95
,0.93
,0.95
,0.96
,1
,1.02
,1.02
,1.03
,1.05
,1.05
,1.13
,1.18
,1.21
,1.45
,1.37
,1.42
,1.33
,1.25
,1.35
,1.35
,1.28
,1.32
,1.33
,1.5
,1.73
,1.49
,1.34
,1.32
,1.29
,1.58
,2.27
,2.03
,1.87
,1.73
,1.59
,1.765
,1.94
,1.99
,2.04
,1.64
,1.53
,1.57
,1.61
,1.63
,1.76
,1.68
,1.76
,1.98
,2.02
,1.91
,1.89
,1.9
,1.88
,1.88
,1.85
,1.84
,1.87
,1.92
,1.9
,1.91
,1.96
,1.99
,1.96
,1.98
,2.21
,2.27
,2.3
,2.04
,1.85
,1.84
,1.81
,1.81
,1.69
,1.64
,1.67
,1.963333333
,2.256666667
,2.55
,1.71
,1.68
,1.71
,1.74
,1.74
,1.76
,1.75
,1.72
,1.71
,1.68
,1.64
,1.6
,1.89
,0.79
,0.23
,1.105
,1.98
,2.15
,2.14
,2.12
,2.14
,1.94
,1.74
,1.65
,1.65
,1.71
,1.76
,1.79
,1.81
,1.8
,1.82
,1.88
,2.4
,3.17
,2.73
,2.86
,3.78
,3.45
,3.06
,2.77
,3.14
,3.53
,3.56
,3.09
,3.09
,3.27
,1.9
,1.24
,1.17
,1.55
,1.82
,2.02
,1.88
,2.18
,2.48
,2.47
,2.67
,2.64
,2.79
,2.82
,3.02
,3.45
,4
,3.48
,2.95
,3.16
,3.25
,3.02
,2.92
,2.94
,2.94
,2.92
,2.94
,2.78
,2.7
,2.7
,2.68
,3.17
,3.09
,2.92
,2.6
,2.31
,2.37
,2.32
,1.92
,1.985
,2.05
,1.84
,1.85
,1.82
,1.77
,1.79
,1.81
,2.106666666
,2.403333333
,2.7
,1.88
,1.89
,1.89
,1.88
,1.89
,1.9
,1.94
,1.97
,1.96
,1.85
,1.9
,1.89
,1.83
,1.77
,1.68
,1.79
,1.71
,1.63
,1.58
,1.5
,1.5
,1.5
,1.49
,1.49
,1.48
,1.51
,1.58
,1.565
,1.55
,1.58
,1.47
,1.69
,1.77
,2.3
,2.07
,2.85
,2.22
,2.16
,1.81
,1.69
,1.95
,2.15
,1.92
,1.98
,1.98
,1.97
,2.84
,2.37
,2.14
,2.38
,2.36
,2.53
,2.66
,2.445
,2.23
,1.98
,1.95
,1.96
,2.04
,2.06
,2.05
,1.97
,1.94
,1.92
,1.85
,1.83
,1.83
,1.84
,1.92
,2.06
,2.07
,2.22
,2.21
,2.28
,2.38
,2.45
,2.37
,2.82
,2.51
,1.96
,2.44
,2.69
,2.69
,2.52
,2.44
,2.14
,1.67
,1.33
,1.17
,1.05
,1.03
,0.93
,0.82
,1.053333333
,1.286666667
,1.52
,0.71
,0.68
,0.65
,0.64
,0.62
,0.6
,0.61
,0.61
,0.6
,0.58
,0.58
,0.47
,0.45
,0.46
,0.5
,0.5
,0.52
,0.52
,0.48
,0.52
,0.5
,0.56
,0.8
,0.81
,0.82
,0.82
,0.84
,0.81
,0.88
,0.92
,1.1
,1.13
,1.18
,1.31
,1.31
,1.99
,2.16
,2.15
,2.31
,2.23
,1.94
,1.57
,1.57
,1.57
,1.82
,1.82
,1.83
,1.83
,1.99
,2.19
,1.94
,1.84
,1.81
,2.165
,2.52
,2.46
,2.53
,2.37
,2.36
,2.45
,2.36
,2.24
,2.2
,2.27
,2.04
,1.9
,1.94
,2.05
,1.88
,1.87
,1.85
,1.92
,1.96
,2.06
,2.11
,2.23
,2.24
,2.06
,2.35
,2.5
,2.89
,2.83
,2.14
,1.75
,1.74
,1.92
,2.2
,2.15
,2.08
,1.94
,1.68
,1.55
,1.44
,1.7
,1.96
,2.22
,1.37
,1.36
,1.36
,1.33
,1.19
,1.18
,1.08
,1.06
,1.04
,1.05
,1.09
,1.09
,1.05
,1.04
,1.05
,1.05
,1.03
,1.04
,1.05
,1.12
,0.97
,0.95
,1.04
,1.05
,1.05
,1.06
,1.08
,1.12
,1.13
,1.16
,1.18
,1.19
,1.2
,1.32
,1.89
,1.85
,1.45
,1.92
,1.59
,1.56
,1.66
,1.74
,1.77
,1.98
,2.06
,1.75
,1.59
,1.74
,1.82
,1.87
,2.23
,2.55
,2.28
,2.51
,2.74
,2.23
,2.02
,1.95
,1.98
,1.87
,1.95
,2.02
,2.05
,2.1
,1.97
,1.88
,1.85
,1.75
,1.68
,1.71
,1.75
,1.79
,1.75
,1.57
,1.52
,1.51
,1.58
,1.68
,1.94
,2.35
,2.71
,2.76
,2.36
,2.28
,2.36
,2.31
,2.13
,1.87
,1.84
,1.9
,1.88
,1.83
,1.72
,2.013333333
,2.306666666
,2.6
,1.76
,1.73
,1.72
,1.71
,1.69
,1.66
,1.66
,1.65
,1.58
,1.58
,1.57
,1.56
,1.57
,1.52
,1.63
,2.1
,2.1
,2.1
,2.06
,2.06
,2.05
,2.05
,2.06
,2.06
,2.05
,2.05
,2.05
,2.06
,2.05
,2.05
,2.08
,2.18
,2.18
,2.21
,2.23
,2.28
,2.31
,2.35
,2.35
,2.37
,2.43
,2.46
,2.39
,2.53
,2.48
,2.34
,2.29
,2.3
,2.27
,2.22
,2.23
,2.23
,2.27
,2.01
,1.75
,1.71
,1.66
,1.65
,1.66
,1.67
,1.66
,1.64
,1.58
,1.6
,1.6
,1.59
,1.59
,1.61
,1.64
,1.64
,1.65
,1.67
,1.75
,1.76
,1.75
,1.83
,1.9
,1.95
,2.18
,2.1
,2.05
,2.02
,2.02
,2.12
,2.16
,2.1
,2.05
,1.97
,1.9
,1.85
,1.72
,1.59
,1.56
,1.84
,2.12
,2.4
,1.58
,1.57
,1.56
,1.53
,1.51
,1.49
,1.48
,1.51
,1.49
,1.49
,1.49
,1.52
,1.56
,1.55
,1.55
,1.59
,1.58
,1.59
,1.6
,1.59
,1.57
,1.55
,1.41
,1.24
,1.25
,1.24
,1.23
,1.21
,1.21
,1.21
,1.24
,1.25
,1.29
,1.61
,1.39
,1.52
,1.56
,1.74
,1.52
,1.13
,1.12
,1.11
,1.09
,1.12
,1.19
,1.19
,1.21
,1.24
,1.42
,1.47
,1.59
,1.61
,1.83
,1.825
,1.82
,1.63
,1.65
,1.73
,1.73
,1.48
,1.11
,1.06
,1.03
,1.02
,1.04
,1.05
,1.06
,1.01
,0.93
,0.9
,0.92
,1
,1.35
,1.39
,1.35
,1.41
,1.57
,1.66
,1.84
,1.96
,1.8
,1.53
,1.63
,1.49
,1.29
,1.34
,1.39
,1.5
,1.66
,1.61
,1.44
,1.28
,1.19
,1.466666667
,1.743333333
,2.02
,1.17
,1.15
,1.13
,1.12
,1.08
,1.08
,1.09
,1.12
,1.04
,0.96
,1.04
,1.13
,1.05
,1.02
,0.95
,0.92
,0.94
,0.93
,0.92
,0.9
,0.89
,0.92
,0.94
,0.93
,0.93
,0.95
,0.97
,0.96
,0.97
,1.09
,1.12
,1.03
,1.04
,1.06
,1.02
,1.58
,1.66
,1.48
,1.48
,1.52
,1.75
,1.42
,1.32
,1.13
,0.98
,0.97
,0.94
,0.93
,0.97
,1.2
,1.32
,1.29
,1.29
,1.52
,1.75
,1.74
,1.76
,1.77
,1.76
,1.77
,1.88
,1.98
,1.98
,1.98
,1.96
,1.95
,1.96
,1.96
,1.95
,1.87
,1.88
,1.89
,1.95
,1.96
,2.04
,2.05
,2.05
,2.22
,2.52
,2.32
,2.39
,2.84
,2.69
,2.36
,2.35
,2.2
,2.14
,2.14
,2.15
,2.14
,2.13
,2.11
,2.12
,2.433333333
,2.746666667
,3.06
,2.24
,2.23
,2.6
,2.95
,2.95
,2.93
,2.93
,2.91
,2.82
,2.84
,2.82
,2.78
,2.78
,2.74
,2.74
,2.74
,2.74
,2.75
,2.74
,2.75
,2.71
,2.71
,2.73
,2.73
,2.71
,2.74
,2.73
,2.74
,2.77
,2.83
,2.97
,3.01
,3.26
,3.23
,3.18
,2.62
,2.61
,2.63
,2.61
,2.63
,2.69
,2.6
,2.59
,2.62
,2.63
,2.59
,2.61
,2.6
,2.58
,2.63
,2.66
,2.75
,2.66
,2.235
,1.81
,1.77
,1.89
,1.97
,2.02
,2.11
,2.11
,2.13
,2.12
,2.07
,2.11
,2.08
,2.04
,2.04
,2.06
,2.04
,2.1
,2.12
,2.1
,2.12
,2.13
,2.11
,2.14
,2.15
,2.39
,2.23
,2.13
,2.13
,1.98
,1.96
,1.94
,1.95
,1.94
,1.95
,1.95
,1.96
,1.95
,1.94
,1.91
,2.153333333
,2.396666666
,2.64
,1.76
,1.79
,1.81
,1.81
,1.72
,1.42
,1.4
,1.36
,1.39
,1.41
,1.48
,1.5
,1.48
,1.47
,1.45
,1.45
,1.45
,1.48
,1.5
,1.49
,1.48
,1.48
,1.64
,1.56
,1.59
,1.58
,1.57
,1.61
,1.63
,1.63
,1.67
,1.65
,1.66
,1.66
,1.61
,1.59
,1.58
,1.59
,1.71
,1.73
,1.75
,1.97
,1.91
,1.89
,1.77
,1.71
,1.24
,1.44
,1.27
,1.1
,1.08
,1.1
,1.11
,1.47
,1.83
,1.84
,1.88
,1.91
,1.89
,1.91
,1.9
,1.87
,1.84
,1.82
,1.81
,1.82
,1.83
,1.82
,1.81
,1.8
,1.81
,1.82
,1.82
,1.83
,1.82
,1.82
,1.82
,1.85
,1.85
,1.9
,1.91
,1.92
,1.89
,1.87
,1.85
,1.85
,1.83
,1.84
,2.44
,2.79
,2.78
,2.77
,2.76
,3.043333333
,3.326666667
,3.61
,2.67
,2.67
,2.68
,2.69
,2.7
,2.7
,2.54
,2.4
,1.85
,1.8
,1.8
,1.79
,1.8
,1.79
,1.77
,1.77
,1.73
,1.74
,1.75
,1.74
,1.75
,1.77
,1.8
,1.77
,1.76
,1.75
,1.31
,1.28
,1.32
,1.33
,1.49
,1.56
,1.59
,1.75
,1.77
,1.77
,1.76
,1.77
,1.84
,2.13
,2.16
,2.19
,2.06
,2.03
,2.05
,2.12
,2.42
,2.19
,2.1
,2.04
,2.04
,2.08
,2.32
,1.794999999
,1.27
,1.29
,1.29
,1.33
,1.33
,1.37
,1.41
,1.37
,1.37
,1.32
,1.37
,1.4
,1.44
,1.45
,1.28
,1.17
,1.17
,1.28
,1.37
,1.44
,1.45
,1.51
,1.59
,2.05
,2.74
,2.74
,2.71
,2.04
,1.5
,1.28
,1.45
,1.61
,1.53
,1.37
,1.21
,1.16
,1.1
,0.97
,0.86
,1.146666667
,1.433333333
,1.72
,0.85
,0.82
,0.82
,0.82
,0.82
,0.82
,0.81
,0.84
,0.8
,0.81
,0.84
,0.82
,0.56
,0.26
,0.24
,0.27
,0.25
,0.24
,0.26
,0.22
,0.19
,0.21
,0.17
,0.18
,0.21
,0.19
,0.23
,0.25
,0.32
,0.35
,0.34
,0.52
,0.6
,0.69
,1.82
,1.92
,1.85
,1.05
,0.94
,0.97
,1.5
,1.64
,1.49
,1.02
,1.06
,1.34
,1.39
,1.35
,1.35
,0.78
,0.74
,0.77
,0.77
,0.575
,0.38
,0.38
,0.38
,0.4
,0.4
,0.37
,0.3
,0.34
,0.35
,0.37
,0.38
,0.42
,0.29
,0.23
,0.25
,0.25
,0.22
,0.22
,0.23
,0.24
,0.24
,0.27
,0.24
,0.23
,0.21
,0.22
,0.23
,0.31
,0.19
,0.18
,0.16
,0.14
,0.15
,0.16
,0.17
,0.15
,0.11
,0.11
,0.33
,0.53
,0.73
,0.93
,0.11
,0.18
,0.17
,0.15
,0.14
,0.13
,0.13
,0.14
,0.1
,0.1
,0.108
,0.116
,0.124
,0.132
,0.14
,0.24
,0.22
,0.19
,0.16
,0.16
,0.17
,0.16
,0.1
,0.11
,0.223333333
,0.336666667
,0.45
,0.44
,0.44
,0.42
,0.46
,0.42
,0.44
,0.46
,0.56
,0.63
,1.12
,0.63
,0.5
,0.52
,0.68
,0.65
,0.68
,0.62
,0.65
,0.84
,0.86
,1
,1.05
,1.35
,1.51
,1.52
,1.15
,1.640000001
,2.13
,2.15
,2.23
,2.39
,2.47
,2.36
,2.37
,2.11
,2.16
,2.16
,2.16
,2.16
,2.16
,2.19
,2.19
,2.2
,2.2
,2.24
,2.3
,2.32
,2.32
,2.3
,2.35
,2.34
,2.13
,2.12
,1.95
,1.89
,1.89
,1.6
,1.56
,1.5
,1.48
,1.44
,1.28
,1.23
,1.2
,1.2
,1.16
,1.413333333
,1.666666667
,1.92
,1.09
,1.08
,1.05
,1.05
,1.04
,1.02
,1.01
,1.02
,1.01
,0.98
,0.96
,0.95
,0.97
,0.96
,0.94
,0.94
,0.95
,0.96
,0.9
,0.93
,0.9
,0.94
,0.96
,0.96
,0.94
,0.94
,0.95
,0.96
,0.98
,0.97
,0.72
,0.71
,0.73
,0.79
,0.79
,0.85
,0.74
,0.6
,0.57
,0.56
,0.57
,0.62
,0.62
,0.61
,0.65
,0.62
,0.61
,0.62
,0.61
,0.61
,0.6
,0.57
,0.56
,0.9
,1.24
,1.24
,1.23
,1.24
,1.24
,1.25
,1.23
,1.21
,1.21
,1.19
,1.12
,1.1
,1.1
,1.06
,1.05
,1.06
,1.02
,1.02
,1.01
,1.02
,1.03
,1.01
,1.01
,1.03
,1.04
,1.09
,1.1
,1.17
,1.68
,1.71
,1.6
,1.42
,1.13
,1.11
,1.08
,1.04
,1.03
,1.06
,1.02
,1.026666667
,1.033333333
,1.04
,0.26
,0.39
,0.39
,0.35
,0.33
,0.4
,0.39
,0.35
,0.31
,0.3
,0.3
,0.31
,0.27
,0.27
,0.25
,0.25
,0.24
,0.24
,0.23
,0.24
,0.21
,0.19
,0.24
,0.23
,0.25
,0.25
,0.26
,0.29
,0.31
,0.35
,0.34
,0.34
,0.38
,0.45
,0.42
,0.58
,0.79
,0.66
,0.69
,0.87
,0.62
,0.66
,0.71
,0.7
,0.39
,0.22
,0.24
,0.3
,0.27
,0.16
,0.266
,0.372
,0.478
,0.584
,0.69
,0.62
,0.61
,0.63
,0.63
,0.63
,0.63
,0.63
,0.62
,0.61
,0.61
,0.61
,0.58
,0.37
,0.24
,0.21
,0.22
,0.24
,0.26
,0.25
,0.24
,0.25
,0.26
,0.37
,0.41
,0.49
,0.81
,0.81
,0.81
,0.74
,0.57
,0.63
,0.35
,0.29
,0.27
,0.27
,0.25
,0.25
,0.19
,0.493333333
,0.796666667
,1.1
,0.19
,0.17
,0.17
,0.18
,0.17
,0.15
,0.16
,0.16
,0.18
,0.16
,0.18
,0.14
,0.13
,0.11
,0.114
,0.118
,0.122
,0.126
,0.13
,0.15
,0.136666667
,0.123333333
,0.11
,0.19
,0.16
,0.14
,0.13
,0.16
,0.18
,0.26
,0.3
,0.31
,0.27
,0.26
,0.32
,0.32
,0.31
,0.34
,0.38
,0.39
,0.37
,0.33
,0.7
,0.58
,0.45
,0.44
,0.32
,0.23
,0.24
,0.22
,0.22
,0.21
,0.3
,0.63
,0.96
,0.85
,0.79
,0.79
,0.79
,0.82
,0.86
,0.85
,0.8
,0.72
,0.64
,0.65
,0.7
,0.7
,0.7
,0.71
,0.69
,0.66
,0.65
,0.66
,0.68
,0.69
,0.74
,0.79
,0.76
,0.84
,0.86
,0.86
,0.74
,0.74
,0.76
,0.86
,0.81
,0.79
,0.8
,0.81
,0.8
,0.76
,0.7
,0.99
,1.28
,1.57
,0.66
,0.65
,0.65
,0.65
,0.65
,0.64
,0.62
,0.62
,0.6
,0.58
,0.58
,0.57
,0.54
,0.53
,0.55
,0.57
,0.57
,0.6
,0.56
,0.55
,0.6
,0.6
,0.6
,0.62
,0.65
,0.7
,0.69
,0.69
,0.72
,0.79
,0.88
,0.87
,0.79
,0.72
,0.68
,0.71
,0.68
,0.65
,0.65
,0.57
,0.58
,0.61
,0.6
,0.6
,0.61
,0.68
,0.69
,0.72
,0.72
,0.63
,0.57
,0.58
,0.58
,0.580000134
