From,NOX (ppb)
09/02/2023 13:00,30.8
09/02/2023 13:15,29.9
09/02/2023 13:30,30.3
09/02/2023 13:45,30.7
09/02/2023 14:00,29.5
09/02/2023 14:15,27.5
09/02/2023 14:30,27.5
09/02/2023 14:45,29.9
09/02/2023 15:00,31.3
09/02/2023 15:15,32.4
09/02/2023 15:30,32.6
09/02/2023 15:45,33.7
09/02/2023 16:00,35.3
09/02/2023 16:15,36.5
09/02/2023 16:30,36.1
09/02/2023 16:45,35.7
09/02/2023 17:00,35.5
09/02/2023 17:15,35.4
09/02/2023 17:30,35.2
09/02/2023 17:45,34.5
09/02/2023 18:00,34.3
09/02/2023 18:15,32.9
09/02/2023 18:30,33.6
09/02/2023 18:45,35.9
09/02/2023 19:00,39.4
09/02/2023 19:15,43.2
09/02/2023 19:30,46.5
09/02/2023 19:45,52
09/02/2023 20:00,56.3
09/02/2023 20:15,60.5
09/02/2023 20:30,64.9
09/02/2023 20:45,66.9
09/02/2023 21:00,68.9
09/02/2023 21:15,69.8
09/02/2023 21:30,69.5
09/02/2023 21:45,70.7
09/02/2023 22:00,71.3
09/02/2023 22:15,73.1
09/02/2023 22:30,75.3
09/02/2023 22:45,78.5
09/02/2023 23:00,80.9
09/02/2023 23:15,82.9
09/02/2023 23:30,85.6
09/02/2023 23:45,87.8
10/02/2023 00:00,89.7
10/02/2023 00:15,92
10/02/2023 00:30,93.1
10/02/2023 00:45,93.5
10/02/2023 01:00,93.9
10/02/2023 01:15,94.5
10/02/2023 01:30,94.8
10/02/2023 01:45,95.1
10/02/2023 02:00,96.8
10/02/2023 02:15,99.3
10/02/2023 02:30,100.8
10/02/2023 02:45,101.7
10/02/2023 03:00,101.6
10/02/2023 03:15,101
10/02/2023 03:30,100.2
10/02/2023 03:45,98.4
10/02/2023 04:00,96.3
10/02/2023 04:15,95.2
10/02/2023 04:30,93.1
10/02/2023 04:45,92.4
10/02/2023 05:00,94.2
10/02/2023 05:15,97.3
10/02/2023 05:30,100.2
10/02/2023 05:45,104.1
10/02/2023 06:00,108.2
10/02/2023 06:15,110.4
10/02/2023 06:30,111.8
10/02/2023 06:45,112.8
10/02/2023 07:00,114.4
10/02/2023 07:15,115.1
10/02/2023 07:30,113.4
10/02/2023 07:45,111.4
10/02/2023 08:00,108.1
10/02/2023 08:15,104.5
10/02/2023 08:30,101
10/02/2023 08:45,98.2
10/02/2023 09:00,96
10/02/2023 09:15,94.7
10/02/2023 09:30,92.9
10/02/2023 09:45,91
10/02/2023 10:00,88.3
10/02/2023 10:15,82.1
10/02/2023 10:30,74.8
10/02/2023 10:45,68.3
10/02/2023 11:00,64.2
10/02/2023 11:15,62.2
10/02/2023 11:30,60.1
10/02/2023 11:45,57.375
10/02/2023 12:00,54.65
10/02/2023 12:15,51.925
10/02/2023 12:30,49.2
10/02/2023 12:45,48.9
10/02/2023 13:00,48.2
10/02/2023 13:15,47.8
10/02/2023 13:30,45.2
10/02/2023 13:45,43.1
10/02/2023 14:00,41.6
10/02/2023 14:15,37.8
10/02/2023 14:30,36.8
10/02/2023 14:45,35.5
10/02/2023 15:00,35.9
10/02/2023 15:15,33.6
10/02/2023 15:30,23
10/02/2023 15:45,19.1
10/02/2023 16:00,17.5
10/02/2023 16:15,17.8
10/02/2023 16:30,18
10/02/2023 16:45,19.2
10/02/2023 17:00,20.9
10/02/2023 17:15,22.4
10/02/2023 17:30,24.2
10/02/2023 17:45,26.9
10/02/2023 18:00,30.5
10/02/2023 18:15,33.8
10/02/2023 18:30,36.5
10/02/2023 18:45,40.4
10/02/2023 19:00,45.2
10/02/2023 19:15,50.8
10/02/2023 19:30,56.16666666
10/02/2023 19:45,61.53333333
10/02/2023 20:00,66.9
10/02/2023 20:15,71.8
10/02/2023 20:30,78.1
10/02/2023 20:45,83.4
10/02/2023 21:00,91
10/02/2023 21:15,98.3
10/02/2023 21:30,102.5
10/02/2023 21:45,106.7
10/02/2023 22:00,110.3
10/02/2023 22:15,112
10/02/2023 22:30,113.1
10/02/2023 22:45,114.8
10/02/2023 23:00,117.6
10/02/2023 23:15,119.5
10/02/2023 23:30,119.9
10/02/2023 23:45,119.5
,120
,120.7
,118.8
,115.8
,113.3
,111.8
,110.7
,109
,108.2
,107.7
,107.9
,108.6
,110.9
,111.7
,111.7
,110.5
,108.8
,105.5
,102.2
,99.9
,98.2
,96.1
,93.5
,91.7
,90
,89.9
,88.4
,88.3
,88.8
,89.5
,91.3
,94.9
,98.6
,100.2
,98.3
,94.7
,93
,91.8
,89.4
,83.4
,76.4
,69.5
,63.6
,58.1
,54.5
,50.6
,47.8
,46.55
,45.3
,44.05
,42.8
,44
,42.2
,39.6
,37.6
,37.1
,36.4
,34.5
,32.6
,31.1
,30.8
,31.6
,32.6
,30.54
,28.48
,26.42
,24.36
,22.3
,25.2
,26.9
,25.4
,25.3
,26.3
,28.3
,30.5
,32.8
,35.4
,36.4
,38.3
,39.3
,41.2
,42.9
,42.5
,42.5
,42.5
,43.6
,45.5
,45.8
,47.1
,48
,47.7
,47.6
,48
,48
,47.4
,47.7
,48.1
,47.9
,47.6
,47.8
,48.3
,49.3
,48.7
,48.2
,48.5
,49.3
,49.3
,49.8
,51.4
,51.5
,51.9
,51.4
,51.4
,51.6
,50.9
,50.7
,50.7
,51.9
,52
,50.7
,50.2
,49.9
,48.8
,47.4
,46.9
,46.1
,45.6
,44.9
,45
,44.1
,43.4
,43
,41.6
,40.4
,39.5
,38.8
,38.1
,37.3
,36
,33.7
,33.2
,33.1
,33.2
,33.6
,34
,34.4
,34.8
,34.2
,33.9
,33.8
,33.7
,33.8
,32.5
,31
,30.3
,28.9
,28.7
,28.1
,27.4
,27.4
,27.1
,27.3
,27.1
,27.5
,28.1
,28.9
,28.9
,28.7
,29.2
,29.6
,30.6
,32
,33.5
,35.5
,36.2
,35.8
,34.9
,35
,34.9
,35.3
,36.2
,37.1
,37.6
,38
,38.9
,39.7
,40.5
,39.9
,40.1
,40.5
,40.5
,41.1
,41.2
,41.2
,41.3
,43.1
,44.6
,45
,45.5
,45
,45.3
,45.5
,45.3
,46.3
,47.4
,48.1
,49.1
,49.8
,49.7
,50.2
,50.1
,50.2
,49.7
,49.4
,48.2
,47.4
,46.7
,47
,47.1
,46.9
,46.9
,47.4
,47.1
,47
,47.6
,47.6
,47.7
,47.4
,46.7
,46.1
,45.8
,45.4
,43.6
,39.9
,37.8
,37.5
,38.1
,37.6
,36.5
,36
,35.5
,35
,34.5
,33.5
,33.5
,34.3
,34.6
,34.8
,33.9
,33.7
,33
,33.6
,34.1
,34.7
,35
,35.1
,35.6
,36.3
,36.2
,36.9
,37.7
,38.7
,39.5
,39.7
,40.1
,41.4
,43
,44.9
,46.6
,48.1
,48.9
,50.8
,51.6
,51.7
,53
,52.9
,52.6
,53.6
,54
,53.2
,52.4
,52.4
,52.1
,51.5
,51.1
,49.8
,49.7
,49.3
,48
,47
,46.8
,46.6
,45.8
,45.8
,45
,43.9
,43.1
,42.5
,42.5
,42.7
,43.2
,42.8
,41.8
,42
,41.8
,41.7
,42.3
,42.4
,42.2
,42.2
,42.5
,42.5
,42.2
,41.8
,42
,41.8
,42
,42.8
,43
,42.8
,42.7
,42.8
,43.1
,42.9
,43.1
,42.6
,42.7
,43
,41.7
,40.4
,40.1
,40
,40.6
,39.9
,38.6
,38.075
,37.55
,37.025
,36.5
,37.7
,37.4
,37.2
,36.7
,36.4
,36
,35.3
,34.4
,33.3
,31.5
,31.4
,31.3
,30.4
,31
,30.2
,28.6
,27.9
,26
,25.4
,26.9
,28.7
,30.9
,32.6
,33.2
,34.1
,35.5
,37
,39.5
,41
,41.8
,43.8
,45.1
,45.7
,47.3
,48.9
,48.8
,49.8
,50.5
,51.1
,51.4
,52.5
,52.2
,52.3
,51.9
,52
,51.6
,51.6
,52.6
,53.3
,52.8
,53.3
,52.8
,52.4
,51.6
,51.9
,51
,51
,51.4
,51.7
,51.8
,52
,52.4
,52.2
,52
,51.7
,51
,50.8
,50.5
,50
,49.8
,49.5
,47.5
,47.2
,47.8
,47.7
,47.9
,47.8
,48.3
,48.3
,48.5
,48.6
,48.9
,48.4
,48.9
,49.1
,47.7
,46.4
,45.2
,43.2
,42.2
,41.1
,40.1
,40.2
,40.3
,40.4
,40.5
,41.3
,42.1
,42.8
,43.2
,43.7
,43.8
,43.6
,43.3
,42.2
,41.5
,41.3
,40.4
,41
,40.6
,40.5
,38.6
,33.1
,30.5
,31.3
,32.6
,33.8
,35.5
,37.5
,39.2
,41.6
,43
,45
,46.6
,48.9
,51.1
,52.6
,54.5
,56.7
,57.4
,58
,58.9
,59.4
,59.9
,60.2
,59.7
,59.2
,58.9
,58.8
,58
,57.6
,56.1
,55.3
,54
,53.5
,54
,54.5
,56.2
,56.8
,57.9
,59.2
,60.4
,60.7
,59.8
,61.1
,63.3
,65.3
,67.3
,68.9
,69.2
,68.4
,67.8
,68
,67.9
,67.9
,66.4
,65.6
,63.7
,62.2
,59.8
,58.4
,57.4
,57
,56.7
,56.3
,56
,56.3
,56.5
,58.9
,59.4
,56.9
,54.2
,48.8
,43.6
,29.6
,22.3
,21.5
,21
,18.6
,16.2
,13.8
,11.4
,13.6
,16.4
,21
,37.6
,37.7
,35.8
,34.1
,34.6
,36.6
,40.2
,43.9
,45.5
,45.4
,44.6
,41.6
,39.7
,39.4
,39.1
,33
,28.6
,28.6
,31
,33
,35.4
,39.3
,43.7
,46.9
,48.1
,48.9
,50.2
,49.5
,49.1
,48.9
,49.1
,49.1
,48.3
,48.3
,48.1
,47.7
,47.6
,48.3
,48.4
,47.7
,47.1
,47.4
,47.6
,47.7
,48.2
,49
,49.1
,48.7
,48.2
,48.5
,50
,52
,53.3
,54.3
,54.5
,55.3
,54.3
,53.5
,52.6
,52.2
,52.1
,52
,51
,50.7
,50
,48.7
,48.9
,49
,49
,48.3
,48
,47.6
,46.1
,46.5
,46.9
,46.7
,47.2
,47.3
,47.6
,47.5
,49.1
,49.8
,49.1
,48.1
,47.4
,47.2
,45.8
,37.1
,36.6
,39.825
,43.05
,46.275
,49.5
,53.1
,54.3
,52.2
,48.9
,46.1
,45.7
,43.6
,40.3
,48.2
,33.1
,26.6
,25.7
,17.5
,11.4
,15.1
,17.5
,18.1
,18.3
,17.9
,17.5
,17.7
,18.7
,19.6
,20.9
,25.2
,30.4
,34.5
,37.2
,38.3
,35.7
,33.3
,29.4
,25.5
,20
,15.3
,12.8
,11.5
,9.1
,8.5
,7.7
,6.7
,4.2
,5.3
,7.9
,7.4
,8.3
,7.9
,9
,9.2
,8.6
,9.3
,9.6
,10.6
,11.6
,12.6
,13.8
,16.6
,18.6
,21.7
,24.9
,28.3
,32.7
,36.2
,37.5
,37.8
,37.7
,36.5
,35.2
,34.2
,33.5
,32.2
,31.6
,31.6
,32.5
,31.4
,31.8
,32.6
,33.4
,34.4
,34.6
,34.3
,33.6
,33.1
,33.4
,32.7
,31.2
,29.3
,42.4
,54.9
,48.4
,37.3
,24.1
,22.15
,20.2
,18.25
,16.3
,18.4
,25.3
,28.5
,29.8
,30.4
,32.2
,31.7
,30.8
,29.8
,29.8
,29.4
,30.1
,29.9
,23.2
,17.3
,18.2
,17.6
,18.4
,20.1
,22.8
,25.5
,28.3
,30.3
,33.9
,37.7
,42
,47
,53.3
,58.6
,60.3
,60.1
,58.3
,55.9
,52.7
,50.8
,48.8
,47.2
,45.6
,44.2
,43.5
,42.5
,42.3
,42.3
,41.8
,41.2
,40.5
,40.7
,41.2
,41.2
,41.6
,42
,41.6
,41.5
,41.8
,42.2
,43.2
,44.6
,45.5
,45.8
,45.7
,45.5
,45.5
,45.7
,44.6
,43.2
,42.8
,41.6
,40.1
,39.9
,39.2
,38.5
,39
,39.3
,40.9
,43.7
,46.2
,47.6
,48
,48.2
,48.2
,47.3
,45.3
,43.2
,42
,39.6
,35.1
,31.8
,30.2
,23.6
,16.4
,13.3
,14.1
,13.35
,12.6
,11.85
,11.1
,10.9
,14.6
,18
,21.9
,25
,27.2
,28.3
,27.7
,23.9
,21.3
,16.1
,13.3
,14.1
,14.9
,16.8
,19.8
,22.7
,21.9
,21
,20.6
,21.6
,22.7
,24.6
,25.5
,26.5
,27.6
,28.9
,28.4
,27.1
,26.6
,25.4
,24.5
,23.3
,23.4
,24
,26.1
,29.1
,30.5
,30.6
,30.1
,30.5
,33.6
,35.6
,37
,37.1
,37.9
,40.5
,43
,43.9
,44.2
,44.6
,46.5
,47.3
,46.4
,42.4
,38.2
,34
,30.2
,26.9
,24.9
,24.3
,25.5
,23.9
,23.6
,24.2
,25.1
,26.8
,27.9
,29.1
,29.9
,30.5
,31.1
,29.7
,27.4
,25.5
,24.5
,25
,28.1
,30.5
,30.9
,30
,27.7
,25.4
,23.8
,21.6
,19.4
,18
,18.3
,17.6
,16.3
,16.2
,17
,17.525
,18.05
,18.575
,19.1
,18.3
,17.6
,17.5
,16.8
,16.7
,17
,17.4
,18.3
,18.3
,18.1
,17.7
,17.3
,16.9
,16.9
,16.8
,16.4
,16.6
,17.6
,18.9
,19.7
,20.2
,20.9
,23.9
,28.6
,34.3
,44.8
,63.1
,78
,93.8
,102.8
,97.2
,86.8
,80.2
,80.5
,81.5
,75.5
,69.6
,69
,72.6
,77.9
,80.5
,83.1
,86.7
,88.3
,86.7
,85
,86.5
,88.7
,89.4
,89.7
,89.1
,87.7
,84.6
,78.7
,72.4
,69.8
,70.4
,76.5
,87
,103.1
,114.2
,115.1
,110.7
,104.2
,97.5
,91.7
,90.5
,91.7
,92.8
,89.7
,87.6
,88
,88.4
,91.1
,99.4
,106.3
,101.8
,70.1
,48.7
,34.4
,27.3
,23.9
,21.1
,19.9
,19.2
,19.2
,18.4
,18.1
,17.4
,16.9
,16.9
,16.7
,16.5
,16.3
,16.1
,15.9
,15.8
,15.8
,15.9
,15.6
,16
,15.9
,16.1
,16.6
,17
,17.2
,17.2
,16.1
,15.9
,16
,16.3
,15.7
,15.3
,14.8
,15.8
,18.2
,21.3
,24.1
,26.9
,29.7
,33
,39
,54.8
,61.4
,67.3
,70.1
,70.9
,72.3
,72.3
,72.8
,72.3
,70.7
,69.3
,68.6
,68.6
,66.8
,60.4
,54
,48.8
,46
,47.1
,50.8
,54.4
,59
,65.9
,71.1
,74
,75.8
,74.9
,72.4
,64.3
,53.2
,41.3
,35.7
,31.6
,28.4
,25.9
,24.2
,23.1
,22.1
,21.3
,21
,21.5
,22.6
,23.2
,25.7
,30.2
,35.7
,44.4
,52.6
,55.5
,52
,44.7
,38.3
,33.2
,30.8
,28.2
,26.4
,25.1
,23.7
,22.1
,20
,18.4
,17.7
,17.8
,19.1
,19.7
,20.8
,20.275
,19.75
,19.225
,18.7
,18.3
,18.2
,18.1
,17.9
,17.2
,17.3
,17.5
,17.6
,18.3
,18.4
,18.6
,18.5
,18.3
,18.9
,19.8
,19.1
,18.7
,19
,20.4
,21.6
,21.9
,21.9
,22.7
,24.4
,26.8
,28.5
,27.2
,25.3
,24.8
,24.9
,26.6
,33.5
,44.5
,50.1
,52
,49.4
,42.9
,39.8
,41.1
,46.7
,54.6
,57.2
,55.2
,50.7
,46.9
,43.3
,40.2
,36.8
,34.2
,36.3
,40.1
,42.5
,42.1
,43
,45.5
,45.2
,42.1
,39.3
,36.1
,35.5
,36.2
,37.5
,41.4
,47.6
,56.1
,72.7
,88
,91.6
,93.3
,93.2
,96.6
,101
,103.3
,108.8
,118.7
,128.2
,129.6
,103.5
,72.7
,60.5
,48.2
,34
,27.2
,24.5
,24.9
,27.9
,29.5
,31.6
,33.8
,32.6
,34.2
,37.1
,33.45
,29.8
,26.15
,22.5
,22.1
,21.2
,19.1
,18.1
,17.2
,17
,17.3
,17.1
,17
,16.7
,17.1
,17.8
,17.1
,17.7
,18
,18.5
,17.9
,18.1
,18.8
,19.3
,19.6
,19.5
,19.8
,19.8
,20.6
,21.4
,21.7
,21.6
,21.2
,20.7
,19.8
,19.6
,20.2
,20.6
,22.8
,26.6
,29.7
,30.7
,30.7
,30.5
,29.9
,29.9
,31.5
,34.5
,38
,40.9
,42.5
,44.1
,47.8
,51
,54.1
,56.4
,58.4
,59.3
,59.2
,55.6
,50.9
,47.7
,46.3
,44.7
,42.1
,39
,36.3
,33.8
,35.5
,40
,43.3
,44.4
,49.7
,70.1
,90.9
,102.8
,108.6
,111.5
,115.3
,115.9
,97.7
,64.8
,52.4
,41.5
,36.3
,30.3
,26.5
,25.4
,23.7
,22.1
,22.2
,22.7
,23.7
,23.9
,23.2
,23.5
,22.8
,22.1
,21.4
,20.7
,20.1
,19.8
,19.2
,18.6
,17.8
,17.8
,17.2
,17.1
,17.7
,17.9
,18.4
,17.9
,18.7
,18
,18.2
,19.1
,19
,18.3
,17.6
,17.7
,18.2
,18.9
,20.9
,23
,24.5
,25.8
,27
,28.5
,28.2
,27.2
,26.5
,25.8
,24.6
,26.9
,33.4
,45
,45.9
,43.2
,41.5
,41.2
,39.9
,37.6
,35.8
,36.5
,35
,33.5
,32
,33.9
,37.9
,46.7
,56.5
,59.9
,60.1
,60.9
,59.7
,58.4
,55.3
,50.4
,47.5
,45.6
,43.4
,42.6
,44.2
,47
,48.2
,49.7
,56.6
,66.2
,71.5
,74
,76.5
,80.3
,85.7
,94
,98.7
,108.5
,137.2
,145.5
,140.7
,133.2
,123.9
,104.2
,82.8
,71.2
,58.6
,45.2
,42.8
,41.8
,44.1
,46.2
,44.8
,41.6
,42.25
,42.9
,43.55
,44.2
,42.4
,42.3
,43.5
,42.9
,41.8
,40.7
,38.2
,35.7
,33.6
,29.4
,24.8
,22.2
,19.7
,18.7
,18.5
,18.2
,18.3
,18.4
,17.9
,18.7
,20.1
,21.7
,23.3
,24.4
,25.2
,26.6
,28.8
,30.4
,29.6
,28.3
,26.6
,27.9
,30.5
,32.5
,33.1
,34.5
,35.9
,38.2
,42.2
,49.7
,57.9
,65.3
,68.6
,68.8
,67.8
,66.8
,66
,66.8
,67.8
,65.6
,62
,58
,55.7
,52.1
,48.5
,44.2
,41.9
,39.7
,38.8
,39.9
,43.1
,48.3
,53.5
,59.3
,64.4
,66.3
,68.2
,69.6
,69
,67.3
,65.5
,65
,66.1
,73.5
,83.3
,88.6
,86.7
,74.3
,54.1
,44.9
,38.8
,33.4
,29
,25.4
,23.2
,20.4
,18.9
,18.2
,17
,16.3
,15.7
,16.1
,16.475
,16.85
,17.225
,17.6
,18.4
,19.3
,20.1
,22.8
,25.9
,29.4
,32.1
,34.3
,36.6
,38.2
,39.1
,39.8
,40.8
,42.3
,43.9
,44.5
,44.7
,45.7
,44
,42.9
,44
,45.3
,46.7
,48.5
,49.4
,49.7
,50.8
,52
,52.5
,52.1
,52.4
,53.2
,55
,57.4
,58.9
,60.1
,61.6
,63.6
,64.8
,66
,66.8
,67
,67.7
,68.1
,68.5
,70
,71.2
,71.7
,72.4
,74.6
,74.7
,76.4
,79.4
,81.2
,82.7
,83.2
,83.6
,82.9
,81.5
,81.1
,81.7
,81.7
,81.7
,82.2
,82.1
,82.3
,80.9
,78.9
,77.8
,77
,77
,75.9
,75.1
,74.7
,75
,75.6
,75.6
,74.2
,73.7
,72.4
,71.7
,70.5
,69.2
,68.6
,67.2
,64.2
,38.8
,16.7
,10.9
,7.5
,8.5
,12.2
,12.6
,13
,13.4
,13.8
,14.3
,14.6
,16.4
,19.9
,23.4
,27.6
,30.2
,32.9
,34.6
,36.5
,37.9
,39.2
,40.4
,41.5
,42.7
,43.3
,43.9
,45.4
,43.2
,40.7
,41.9
,42.5
,43.8
,45.7
,47.5
,49.8
,52.6
,55.5
,57.5
,59.5
,62.2
,63.5
,64.9
,66.3
,67
,67.8
,68.5
,69.3
,70.7
,71.9
,73.4
,74.1
,75.5
,76.8
,78.5
,80.5
,81.8
,83.7
,85.5
,86.1
,86.6
,86.7
,86.2
,86.5
,86
,85
,84.1
,83.7
,84
,84
,83.9
,82.8
,82.2
,82.6
,83
,83.5
,84.9
,87
,88.1
,89.5
,90
,90
,90.4
,90.8
,90.6
,90.2
,90.3
,90.3
,89.8
,89.3
,87.3
,86.8
,86.1
,84.1
,81.3
,78.2
,75
,71.2
,28.2
,18.6
,17.5
,20.5
,22.425
,24.35
,26.275
,28.2
,34.4
,39.4
,43.5
,45.7
,46.5
,48.5
,49.2
,49
,48.4
,47.8
,48.1
,47.9
,26.2
,32.7
,34.6
,35.1
,35.7
,37.5
,39.8
,39.9
,40.7
,42.2
,43.3
,44.9
,45.9
,47.8
,49.9
,51
,52.1
,54.4
,56
,58.3
,59.9
,60.9
,62.5
,63.6
,64.9
,66.1
,66.8
,67.5
,68.5
,68.3
,69.2
,69.9
,70.55
,71.2
,72.7
,74.4
,75.7
,77.8
,79.7
,80.8
,82.8
,84.2
,84.7
,85.3
,85.8
,86.6
,87.8
,88.6
,89.9
,91.1
,91.9
,92
,93.4
,96.1
,98.8
,99.3
,99.3
,98.8
,98.4
,97.9
,96.9
,96.1
,95.7
,94.9
,94.2
,94
,94.3
,94
,93.6
,94.1
,93.9
,91
,87.5
,82.5
,79.7
,76.9
,29.9
,21.5
,19.5
,20.1
,44.50000001
,68.90000001
,93.3
,117.7
,149.1
,90.4
,83.2
,82.6
,82.2
,83
,83.1
,82
,80.4
,78.7
,77.2
,75.3
,73
,73.1
,72.6
,72.4
,71.3
,43.3
,17.6
,15
,17.6
,22.3
,27.4
,31.3
,34.7
,38.7
,41.1
,42.8
,44.1
,46.2
,48.9
,50.5
,51.7
,54
,55.1
,55.2
,56.1
,57.1
,59.3
,61.1
,63.6
,66
,68
,70
,72.9
,75.4
,77.5
,79.8
,82.5
,84.9
,87.1
,88.7
,90
,90.7
,91.8
,92
,92.2
,93.5
,95.6
,97.9
,98.9
,99.5
,100.2
,99.4
,98.7
,98
,98
,96.9
,95.1
,93.5
,92.4
,91.4
,90.3
,89.5
,89.9
,89.6
,89.7
,89
,87.9
,86.6
,86.2
,86.2
,86.3
,84.6
,80.7
,77.5
,58.1
,26.9
,23.9
,22.9
,24.1
,25
,25.45
,25.9
,26.35
,26.8
,28.7
,32.6
,36
,39.1
,42.2
,45.1
,47.7
,49.2
,51.2
,53.2
,54.5
,55.8
,57.4
,59.1
,61.2
,59.8
,53
,48.6
,47.7
,47.5
,46.6
,47.9
,49.8
,50.7
,51.9
,53
,53.9
,53.9
,54.6
,54.7
,55.6
,56.2
,57.4
,59
,60.2
,61.2
,61.6
,61.5
,62.6
,63.5
,64
,65.6
,66.8
,66.9
,67.3
,68.2
,68.7
,69.5
,70.2
,71.7
,73.2
,74
,74.5
,75.6
,76.1
,76.1
,75.5
,75.4
,75.4
,75
,75.8
,75.1
,74.7
,74.3
,74.5
,74.4
,75
,74.8
,75
,75.7
,76.8
,78.5
,79.5
,79.5
,79.4
,78.9
,78.8
,78.6
,78.6
,78.3
,76.8
,76.6
,78.2
,78.4
,76.6
,71.8
,68.8
,36.7
,16.2
,14.7
,12.6
,12.8
,13.725
,14.65
,15.575
,16.5
,17.2
,17.4
,17.6
,17.4
,17.4
,17.7
,17.1
,17
,17.4
,17.4
,18.1
,18.6
,19.3
,19.2
,19
,19
,19.4
,19.7
,20.7
,21.3
,22.3
,22.8
,24.5
,27.5
,34.1
,38.2
,44.3
,51.8
,55.9
,59.5
,60.6
,61
,62.1
,60.8
,58.2
,56.4
,56.1
,55.7
,52.6
,47.5
,42
,37.3
,34.5
,31.8
,30.9
,30.9
,30.4
,30.9
,36.6
,44.3
,50.9
,57.8
,62.2
,60.9
,55.4
,49.5
,50.8
,55.4
,60.8
,65.3
,69.4
,73.5
,77
,78.9
,79.1
,73.4
,68.9
,65.5
,57.6
,45.7
,36.2
,31.7
,30.3
,30
,32.2
,36.7
,39.1
,36.7
,34.2
,32.4
,31.5
,29.3
,28.1
,26.5
,23.7
,18.9
,17.2
,19
,17.6
,16.6
,16.5
,16.1
,15.175
,14.25
,13.325
,12.4
,14.2
,15.7
,15.8
,14.9
,14.7
,15.6
,16.2
,17
,16.5
,16.3
,16.4
,16.3
,17
,17.5
,18.1
,18.2
,17.5
,18.1
,18.9
,19.4
,20.1
,20.3
,20.3
,20.1
,19.9
,20.6
,21.2
,21.2
,21.4
,21.8
,22.3
,22.8
,22.7
,22
,22.4
,22.6
,22.6
,22.8
,23.8
,24.3
,25
,25.1
,24.9
,24.8
,24.4
,25.1
,25.4
,25.71284404
,26.02568807
,26.33853211
,26.65137615
,26.96422018
,27.27706422
,27.58990826
,27.90275229
,28.21559633
,28.52844037
,28.8412844
,29.15412844
,29.46697248
,29.77981651
,30.09266055
,30.40550459
,30.71834862
,31.03119266
,31.3440367
,31.65688073
,31.96972477
,32.28256881
,32.59541284
,32.90825688
,33.22110092
,33.53394495
,33.84678899
,34.15963303
,34.47247706
,34.7853211
,35.09816514
,35.41100917
,35.72385321
,36.03669725
,36.34954128
,36.66238532
,36.97522936
,37.28807339
,37.60091743
,37.91376147
,38.2266055
,38.53944954
,38.85229358
,39.16513761
,39.47798165
,39.79082569
,40.10366972
,40.41651376
,40.7293578
,41.04220183
,41.35504587
,41.66788991
,41.98073394
,42.29357798
,42.60642202
,42.91926605
,43.23211009
,43.54495413
,43.85779816
,44.1706422
,44.48348624
,44.79633028
,45.10917431
,45.42201835
,45.73486239
,46.04770642
,46.36055046
,46.6733945
,46.98623853
,47.29908257
,47.61192661
,47.92477064
,48.23761468
,48.55045872
,48.86330275
,49.17614679
,49.48899083
,49.80183486
,50.1146789
,50.42752294
,50.74036697
,51.05321101
,51.36605505
